DateTime,Unnamed: 0,SoilMoisture_0.05m,SoilMoisture_0.1m,SoilMoisture_0.2m,SoilMoisture_0.3m,GWETPROF,PRECTOTCORR,T2M,Water_Absorbed_By_Wheat
2020-08-31,4985,0.11275,0.1730416666666666,0.16414319828722,0.160625,0.41,0.28,16.82,0.0
2020-09-01,4986,0.1187916666666666,0.17525,0.1874477536231884,0.1617083333333333,0.41,0.03,18.87,0.0
2020-09-02,4987,0.1204583333333333,0.1763333333333333,0.1625484420289854,0.1629166666666666,0.41,0.0,18.3,0.0
2020-09-03,4988,0.11975,0.178,0.16100308747412,0.1639166666666666,0.41,0.0,20.69,0.0
2020-09-04,4989,0.1184583333333333,0.1795833333333333,0.1600425922266139,0.1646666666666666,0.41,0.02,22.3,0.0
2020-09-05,4990,0.11875,0.1804166666666666,0.1584442463768115,0.16575,0.4,0.0,22.51,0.0
2020-09-06,4991,0.1155,0.1803333333333333,0.1572048913043477,0.1663333333333333,0.4,0.19,18.83,0.0
2020-09-07,4992,0.1119583333333333,0.1788333333333333,0.1560263768115941,0.1657916666666666,0.4,0.01,16.7,0.0
2020-09-08,4993,0.1095,0.1786666666666666,0.1555026251646903,0.165375,0.4,0.16,20.0,0.0
2020-09-09,4994,0.11025,0.1997916666666666,0.1548138146997929,0.1667916666666666,0.4,4.21,19.89,0.0
2020-09-10,4995,0.12225,0.2160833333333333,0.1545552391304347,0.167125,0.4,0.47,21.01,0.0
2020-09-11,4996,0.1249166666666666,0.2125,0.153873960803689,0.1680833333333333,0.4,0.0,22.38,0.0
2020-09-12,4997,0.128875,0.2088333333333333,0.1537373550724637,0.1689583333333333,0.4,0.0,22.89,0.0
2020-09-13,4998,0.1285833333333333,0.2056249999999999,0.1529814130434782,0.169375,0.4,0.02,24.97,0.0
2020-09-14,4999,0.1264583333333333,0.2028333333333333,0.152018206521739,0.1707916666666666,0.39,0.0,24.63,0.0
2020-09-15,5000,0.1242916666666666,0.2002916666666666,0.1513888949275362,0.1712916666666666,0.39,0.04,24.13,0.0
2020-09-16,5001,0.1215416666666666,0.1979583333333333,0.1508404341853798,0.1728333333333333,0.39,0.09,25.26,0.0
2020-09-17,5002,0.1182916666666666,0.1949583333333333,0.1489474235104669,0.1733333333333333,0.39,0.0,25.46,0.0
2020-09-18,5003,0.1145833333333333,0.191125,0.151242572463768,0.1731249999999999,0.39,0.37,23.55,0.0
2020-09-19,5004,0.1131666666666666,0.1954583333333333,0.1522712157809983,0.17325,0.39,10.15,21.92,0.0
2020-09-20,5005,0.1156249999999999,0.203875,0.1511607890499194,0.1730416666666666,0.4,3.65,20.02,0.0
2020-09-21,5006,0.126375,0.2297083333333333,0.1517573608895977,0.1727083333333333,0.41,10.86,18.77,0.0
2020-09-22,5007,0.190375,0.2996666666666667,0.1517995974235104,0.1716666666666666,0.42,4.66,17.73,0.0
2020-09-23,5008,0.2089583333333333,0.2959166666666666,0.1534745978260869,0.1719583333333333,0.42,3.12,20.26,0.0
2020-09-24,5009,0.2065416666666666,0.2879166666666666,0.1529138351954053,0.1733333333333333,0.43,6.6,17.45,0.0
2020-09-25,5010,0.24,0.3155416666666666,0.1520203925120772,0.1717916666666666,0.44,13.28,11.65,0.0
2020-09-26,5011,0.2439583333333333,0.31475,0.1512058315217391,0.171375,0.45,20.24,10.27,0.0
2020-09-27,5012,0.244375,0.314125,0.1522444245524296,0.23975,0.48,4.54,9.76,0.0
2020-09-28,5013,0.2573333333333333,0.3237916666666666,0.1557227173913043,0.3167916666666667,0.48,1.45,13.14,0.0
2020-09-29,5014,0.2358749999999999,0.3070833333333333,0.1511486171497584,0.31825,0.48,0.01,12.84,0.0
2020-09-30,5015,0.22875,0.3015416666666666,0.1506310833333333,0.3104166666666667,0.48,0.04,15.44,0.0
2020-10-01,5016,0.223,0.2976666666666667,0.1503183514492753,0.304,0.48,1.9,14.51,0.0
2020-10-02,5017,0.2451666666666666,0.3120833333333333,0.1500526505016722,0.3090833333333333,0.49,16.38,12.08,0.0
2020-10-03,5018,0.2601666666666666,0.3252083333333334,0.149158822463768,0.338375,0.52,20.28,11.55,0.0
2020-10-04,5019,0.24875,0.3151666666666666,0.1487168944099378,0.3354583333333333,0.52,7.68,11.41,0.0
2020-10-05,5020,0.2396666666666666,0.308,0.1495489285714285,0.3282916666666667,0.53,1.17,12.12,0.0
2020-10-06,5021,0.2406666666666666,0.3068333333333333,0.1514965760869565,0.3237083333333333,0.53,9.59,14.94,0.0
2020-10-07,5022,0.2614166666666667,0.3247916666666666,0.1491142091201873,0.3455,0.54,3.23,14.33,0.0
2020-10-08,5023,0.2428749999999999,0.3102083333333333,0.1586307885763,0.3328333333333333,0.54,0.03,15.63,0.0
2020-10-09,5024,0.2368333333333333,0.3058333333333333,0.1703642934782608,0.3277916666666666,0.54,0.64,16.36,0.0
2020-10-10,5025,0.2345833333333333,0.3035,0.1769242078392621,0.3244166666666667,0.54,2.87,13.23,0.0
2020-10-11,5026,0.2355416666666666,0.3029583333333333,0.188337518115942,0.3210416666666666,0.54,3.61,9.4,0.0
2020-10-12,5027,0.2445833333333333,0.3096666666666667,0.185380554347826,0.32075,0.54,1.04,9.41,0.0
2020-10-13,5028,0.2418333333333333,0.3075833333333333,0.1822211149538866,0.3209166666666667,0.54,5.59,10.65,0.0
2020-10-14,5029,0.2552083333333333,0.319375,0.1794006884057971,0.32825,0.55,8.32,9.0,0.0
2020-10-15,5030,0.2572083333333333,0.321375,0.1769676449275362,0.33925,0.55,1.69,8.27,0.0
2020-10-16,5031,0.2494583333333333,0.3148333333333333,0.1751275905797101,0.335,0.55,0.51,7.62,0.0
2020-10-17,5032,0.2420833333333333,0.3090833333333333,0.1743616666666666,0.33025,0.55,0.0,9.4,0.0
2020-10-18,5033,0.23625,0.305125,0.1735515036231883,0.3259166666666667,0.55,0.02,10.77,0.0
2020-10-19,5034,0.2316666666666667,0.3018333333333333,0.1725212994071145,0.323,0.55,0.02,12.15,0.0
2020-10-20,5035,0.2297083333333333,0.2995833333333333,0.1718337306896002,0.3209166666666667,0.55,0.19,15.09,0.0
2020-10-21,5036,0.2281666666666666,0.298,0.1772518115942028,0.3194583333333333,0.54,0.02,17.62,0.0
2020-10-22,5037,0.2260833333333333,0.2961249999999999,0.1841114647215865,0.318875,0.54,3.0,16.67,0.0
2020-10-23,5038,0.225,0.2949583333333333,0.1823419980818414,0.3172916666666667,0.55,5.55,14.72,0.0
2020-10-24,5039,0.2282916666666666,0.2949583333333333,0.1813910892815624,0.3155833333333333,0.55,0.21,12.64,0.0
2020-10-25,5040,0.2272083333333333,0.293375,0.1808678079710144,0.3137083333333333,0.55,16.66,13.26,0.0
2020-10-26,5041,0.264,0.3270833333333333,0.1796438443069135,0.3437916666666666,0.57,4.98,9.75,0.0
2020-10-27,5042,0.2514583333333333,0.31525,0.1786068626482213,0.3371666666666666,0.57,2.06,11.41,0.0
2020-10-28,5043,0.2510416666666666,0.31425,0.1812979787784678,0.3350416666666667,0.57,1.37,12.35,0.0
2020-10-29,5044,0.2452083333333333,0.3105416666666666,0.1814740253623188,0.3322083333333334,0.57,0.16,11.49,0.0
2020-10-30,5045,0.2395833333333333,0.3066666666666666,0.1801037318840579,0.3284166666666667,0.57,0.01,13.55,0.0
2020-10-31,5046,0.2355,0.3035416666666666,0.1812749818840579,0.32575,0.57,0.05,13.41,0.0
2020-11-01,5047,0.2325416666666666,0.3009166666666666,0.1829789130434782,0.323375,0.56,0.03,14.61,0.0
2020-11-02,5048,0.2300833333333333,0.2994583333333333,0.1910054347826086,0.3217916666666666,0.56,2.25,14.9,0.0
2020-11-03,5049,0.2335833333333333,0.299,0.1973787121212121,0.3209583333333333,0.57,3.75,11.37,0.0
2020-11-04,5050,0.2342083333333333,0.3,0.1992909057971014,0.319125,0.57,1.43,8.11,0.0
2020-11-05,5051,0.2299166666666666,0.2987916666666666,0.2110872463768115,0.31725,0.57,0.06,10.58,0.0
2020-11-06,5052,0.2291666666666666,0.2972916666666667,0.2142108152173913,0.317,0.56,0.34,14.12,0.0
2020-11-07,5053,0.2269166666666666,0.294875,0.2119460144927535,0.316125,0.57,4.17,15.02,0.0
2020-11-08,5054,0.224,0.2930833333333333,0.2150490942028985,0.3155416666666666,0.57,0.38,13.81,0.0
2020-11-09,5055,0.2222499999999999,0.291875,0.2170498188405797,0.3144583333333333,0.57,0.37,12.87,0.0
2020-11-10,5056,0.220625,0.2906666666666666,0.2199733152173912,0.3128333333333333,0.57,3.01,12.46,0.0
2020-11-11,5057,0.2190833333333333,0.2889166666666666,0.229811186061381,0.3104166666666667,0.57,0.06,11.89,0.0
2020-11-12,5058,0.2160416666666666,0.2870416666666666,0.2291920289855072,0.3092083333333333,0.56,0.02,12.55,0.0
2020-11-13,5059,0.2138333333333333,0.2852083333333333,0.2326773007246376,0.3082499999999999,0.56,0.01,11.97,0.0
2020-11-14,5060,0.2119583333333333,0.2829166666666666,0.2316158333333333,0.3071666666666666,0.56,0.03,12.83,0.0
2020-11-15,5061,0.2137083333333333,0.2815416666666666,0.2321699601449275,0.3066666666666666,0.56,6.82,13.64,0.0
2020-11-16,5062,0.2664166666666667,0.326,0.2296618115942029,0.32875,0.57,2.12,10.46,0.0
2020-11-17,5063,0.250875,0.3135833333333333,0.2290355579710144,0.3308333333333333,0.57,0.02,9.69,0.0
2020-11-18,5064,0.2445833333333333,0.3085416666666666,0.2289467793880837,0.3279166666666667,0.57,0.04,11.55,0.0
2020-11-19,5065,0.2494999999999999,0.308375,0.2313236413043478,0.3245833333333333,0.57,2.55,9.64,0.0
2020-11-20,5066,0.2487916666666666,0.3099166666666667,0.2295495619235836,0.3234166666666667,0.57,0.11,5.66,0.0
2020-11-21,5067,0.2415833333333333,0.3059583333333333,0.2287412137681159,0.3217083333333333,0.57,0.01,3.38,0.0
2020-11-22,5068,0.2374166666666666,0.303125,0.2310213949275362,0.319625,0.57,0.02,5.83,0.0
2020-11-23,5069,0.2344583333333333,0.30075,0.230694402173913,0.3176666666666667,0.56,0.0,6.48,0.0
2020-11-24,5070,0.2317083333333333,0.2989583333333333,0.2342207971014492,0.3157083333333333,0.56,0.02,7.69,0.0
2020-11-25,5071,0.231125,0.2975416666666666,0.2312792210144927,0.315,0.56,0.06,9.85,0.0
2020-11-26,5072,0.2299583333333333,0.2965,0.2405477717391304,0.315,0.56,0.68,11.87,0.0
2020-11-27,5073,0.2282083333333333,0.2950416666666666,0.2498460688405797,0.3145833333333333,0.56,1.65,11.75,0.0
2020-11-28,5074,0.2281666666666666,0.294,0.2464580072463767,0.3136666666666667,0.56,3.34,11.3,0.0
2020-11-29,5075,0.228,0.2931666666666666,0.2434784057971014,0.3128333333333333,0.56,0.0,10.64,0.0
2020-11-30,5076,0.22525,0.2921249999999999,0.2476153804347825,0.3115833333333333,0.56,0.07,6.91,0.0
2020-12-01,5077,0.236625,0.2941249999999999,0.2462552717391304,0.310375,0.56,2.01,4.37,0.0
2020-12-02,5078,0.2692083333333333,0.3227916666666666,0.2437040398550724,0.3142916666666667,0.57,2.41,2.71,0.0
2020-12-03,5079,0.2622916666666666,0.3232083333333334,0.245991690821256,0.3369166666666667,0.57,1.51,5.25,0.0
2020-12-04,5080,0.2710416666666667,0.3290833333333333,0.2496826992753623,0.3439166666666666,0.58,9.32,4.58,0.0
2020-12-05,5081,0.2602916666666666,0.320125,0.251006920289855,0.3405,0.59,8.92,4.33,0.0
2020-12-06,5082,0.2700833333333333,0.3269166666666667,0.2506916485507246,0.3405416666666667,0.6,9.71,5.76,0.0
2020-12-07,5083,0.2727083333333333,0.3304583333333333,0.2519008695652173,0.3447916666666666,0.61,16.18,5.26,0.0
2020-12-08,5084,0.2757083333333333,0.3335416666666667,0.2579833152173912,0.3510416666666666,0.63,8.98,4.61,0.0
2020-12-09,5085,0.2597083333333334,0.318875,0.257655018115942,0.3412916666666667,0.64,6.36,3.32,0.0
2020-12-10,5086,0.2755833333333333,0.3384166666666666,0.2552985869565217,0.350875,0.65,13.49,6.88,0.0
2020-12-11,5087,0.286875,0.3445833333333333,0.2547838782051282,0.3692916666666666,0.66,14.84,9.06,0.0
2020-12-12,5088,0.2847083333333333,0.3477916666666666,0.2517518115942029,0.3755,0.68,8.37,8.37,0.0
2020-12-13,5089,0.2696666666666666,0.3325,0.2500472628458497,0.3739999999999999,0.68,0.13,7.27,0.0
2020-12-14,5090,0.2612083333333333,0.3225416666666666,0.2524568000658761,0.363,0.68,1.82,9.23,0.0
2020-12-15,5091,0.2617916666666667,0.3195833333333333,0.2531734683794466,0.353375,0.69,2.66,9.06,0.0
2020-12-16,5092,0.2624583333333333,0.319625,0.2539172167325428,0.3451666666666666,0.69,0.04,7.33,0.0
2020-12-17,5093,0.2572916666666666,0.3160833333333333,0.2570469720496894,0.338875,0.69,0.1,6.48,0.0
2020-12-18,5094,0.254625,0.3140416666666666,0.2591917929292929,0.33525,0.69,0.03,7.65,0.0
2020-12-19,5095,0.2535,0.3129583333333333,0.2610843115942028,0.3333333333333333,0.69,0.52,8.08,0.0
2020-12-20,5096,0.2637083333333334,0.3189166666666667,0.263631727602108,0.3330833333333333,0.69,1.17,8.08,0.0
2020-12-21,5097,0.2639583333333333,0.3213333333333333,0.2639332715260016,0.3345,0.69,1.5,8.08,0.0
2020-12-22,5098,0.2625833333333333,0.319875,0.2625103079710144,0.3347916666666666,0.69,0.26,11.37,0.0
2020-12-23,5099,0.2594583333333333,0.3171666666666666,0.2624674275362318,0.33375,0.69,4.33,10.86,0.0
2020-12-24,5100,0.2648333333333333,0.3205416666666666,0.2616028804347826,0.3345416666666667,0.69,2.7,7.36,0.0
2020-12-25,5101,0.260875,0.3184166666666667,0.2598910869565217,0.333375,0.7,2.59,2.03,0.0
2020-12-26,5102,0.2548333333333333,0.314625,0.2599429347826086,0.3309166666666667,0.7,0.12,0.51,0.0
2020-12-27,5103,0.2496249999999999,0.3115,0.2629114311594203,0.3280416666666667,0.7,2.94,1.02,0.0
2020-12-28,5104,0.2872083333333333,0.345,0.2627518563512361,0.3510833333333333,0.7,14.81,5.28,0.0
2020-12-29,5105,0.2824583333333333,0.3435416666666666,0.2628203804347825,0.3602916666666667,0.71,6.0,5.27,0.0
2020-12-30,5106,0.271875,0.3310833333333333,0.2620711956521738,0.3598333333333333,0.72,6.21,4.55,0.0
2020-12-31,5107,0.271625,0.3265833333333333,0.2628549094202898,0.356,0.73,8.93,6.63,0.0
2021-01-01,5108,0.2747916666666667,0.3335833333333333,0.2644333928571428,0.3592083333333333,0.73,1.31,2.58,0.0
2021-01-02,5109,0.2624583333333333,0.3215833333333333,0.2674121212121212,0.3535,0.73,3.21,-1.48,0.0
2021-01-03,5110,0.256875,0.3167083333333333,0.2648570853462157,0.3417083333333333,0.73,1.77,-0.59,0.0
2021-01-04,5111,0.2533333333333333,0.3137916666666666,0.2658879629629629,0.3346666666666666,0.73,3.5,0.27,0.0
2021-01-05,5112,0.254625,0.3128333333333333,0.2663300193968672,0.3309166666666667,0.73,2.66,-1.27,0.0
2021-01-06,5113,0.2592916666666666,0.315625,0.2702481371687893,0.3294166666666667,0.73,0.02,-1.17,0.0
2021-01-07,5114,0.2539166666666667,0.3134583333333333,0.2670287679221886,0.3279583333333333,0.73,0.02,-1.61,0.0
2021-01-08,5115,0.25,0.311375,0.2661667499999999,0.325875,0.74,0.01,-1.56,0.0
2021-01-09,5116,0.2498333333333333,0.310375,0.2665790744400527,0.3239166666666667,0.74,1.36,-0.1,0.0
2021-01-10,5117,0.2499166666666666,0.31,0.2711326106025934,0.3229583333333333,0.74,1.07,-1.19,0.0
2021-01-11,5118,0.2458749999999999,0.3082916666666667,0.2747617783566894,0.3215416666666666,0.74,0.01,-2.58,0.0
2021-01-12,5119,0.24375,0.307,0.2750142621870882,0.3204166666666667,0.73,0.29,0.27,0.0
2021-01-13,5120,0.2454583333333333,0.307,0.2767410243741765,0.3202916666666667,0.74,0.95,4.09,0.0
2021-01-14,5121,0.2561666666666666,0.3104166666666667,0.2747489311594203,0.321,0.74,1.4,5.79,0.0
2021-01-15,5122,0.2675416666666667,0.3217083333333333,0.2750023188405797,0.3219583333333333,0.74,1.5,4.37,0.0
2021-01-16,5123,0.2638333333333333,0.3204166666666667,0.2772680253623188,0.323375,0.74,0.33,0.98,0.0
2021-01-17,5124,0.2755416666666667,0.331,0.2803399225955204,0.3325,0.75,4.26,4.89,0.0
2021-01-18,5125,0.2673333333333333,0.3245833333333333,0.2772955615942029,0.3395833333333333,0.75,0.02,2.48,0.0
2021-01-19,5126,0.2603333333333333,0.3187083333333333,0.2753233333333333,0.3347083333333334,0.74,0.02,3.62,0.0
2021-01-20,5127,0.25825,0.316,0.2797570471014493,0.3317916666666666,0.74,0.06,6.31,0.0
2021-01-21,5128,0.2557083333333333,0.313875,0.2803820652173913,0.330125,0.74,0.66,8.22,0.0
2021-01-22,5129,0.27475,0.3320416666666667,0.2786318675889327,0.341625,0.75,7.12,5.9,0.0
2021-01-23,5130,0.276375,0.3309583333333333,0.2873995652173912,0.3469166666666667,0.75,3.58,6.4,0.0
2021-01-24,5131,0.2844583333333333,0.3397083333333333,0.2852633563899868,0.3542499999999999,0.76,3.88,5.01,0.0
2021-01-25,5132,0.2923333333333333,0.3463333333333333,0.2820459486166007,0.362125,0.76,6.04,5.21,0.0
2021-01-26,5133,0.2756666666666666,0.3345833333333334,0.2816290678524374,0.3637916666666667,0.76,0.73,3.01,0.0
2021-01-27,5134,0.2859583333333333,0.338875,0.2814596014492753,0.3643333333333333,0.77,6.73,8.51,0.0
2021-01-28,5135,0.2929583333333333,0.3486249999999999,0.2806699859264582,0.368,0.77,1.45,11.77,0.0
2021-01-29,5136,0.2949583333333333,0.34825,0.2817484025032938,0.369625,0.77,5.59,10.92,0.0
2021-01-30,5137,0.294875,0.349,0.2811696734424995,0.3710416666666666,0.78,8.86,8.72,0.0
2021-01-31,5138,0.3095,0.3541249999999999,0.2802589866051823,0.3727916666666666,0.79,7.39,9.86,0.0
2021-02-01,5139,0.3405,0.3568333333333333,0.2790871212121212,0.3749166666666666,0.8,9.99,10.36,0.0
2021-02-02,5140,0.320875,0.3561249999999999,0.2793111989459815,0.3755833333333333,0.8,1.34,11.95,0.0
2021-02-03,5141,0.2866666666666667,0.3420833333333333,0.2775130928853754,0.3743749999999999,0.8,0.13,10.12,0.0
2021-02-04,5142,0.2726666666666666,0.3285416666666667,0.2769541337285902,0.3687499999999999,0.8,0.14,10.05,0.0
2021-02-05,5143,0.2659166666666667,0.3220416666666666,0.280621920289855,0.3573333333333333,0.8,0.72,10.81,0.0
2021-02-06,5144,0.2615,0.318,0.2790826086956521,0.3465,0.8,6.45,11.01,0.0
2021-02-07,5145,0.277875,0.326625,0.2828175724637681,0.342875,0.8,3.18,6.34,0.0
2021-02-08,5146,0.2808333333333333,0.331375,0.281319861660079,0.3452916666666667,0.8,4.82,6.41,0.0
2021-02-09,5147,0.2763333333333334,0.3287916666666666,0.2795033168642951,0.3497083333333333,0.8,3.47,8.49,0.0
2021-02-10,5148,0.2735833333333333,0.3243333333333333,0.280694612686972,0.3434166666666667,0.8,1.89,6.37,0.0
2021-02-11,5149,0.2615416666666667,0.3225833333333333,0.2791201268115942,0.3398333333333334,0.8,0.77,8.98,0.0
2021-02-12,5150,0.2714583333333333,0.3255,0.2793515579710144,0.3394583333333333,0.8,4.58,8.05,0.0
2021-02-13,5151,0.2771666666666667,0.330625,0.2780891666666666,0.3465833333333333,0.8,0.31,5.95,0.0
2021-02-14,5152,0.2658333333333333,0.3215416666666666,0.2760771903820816,0.34,0.8,0.01,4.65,0.0
2021-02-15,5153,0.2586666666666666,0.3162916666666667,0.276662269433465,0.334625,0.8,0.0,6.75,0.0
2021-02-16,5154,0.2544583333333333,0.31325,0.2732993577075098,0.33175,0.8,0.08,9.47,0.0
2021-02-17,5155,0.251125,0.3105,0.2727982048748352,0.3289583333333333,0.8,0.02,10.58,0.0
2021-02-18,5156,0.2483333333333333,0.3079166666666666,0.2736202192734801,0.3274166666666667,0.8,0.05,10.3,0.0
2021-02-19,5157,0.2462916666666666,0.3062499999999999,0.2740423748353096,0.3255,0.79,0.01,10.51,0.0
2021-02-20,5158,0.2417916666666666,0.3034583333333333,0.2727441746659138,0.323875,0.79,0.0,10.94,0.0
2021-02-21,5159,0.2369166666666666,0.3005833333333333,0.2736171168203776,0.32175,0.78,0.4,10.44,0.0
2021-02-22,5160,0.2522083333333333,0.3110833333333333,0.2738019191919191,0.3269166666666667,0.79,10.25,11.87,0.0
2021-02-23,5161,0.2822916666666666,0.336875,0.2710898880105402,0.3518333333333333,0.79,0.18,11.84,0.0
2021-02-24,5162,0.2660416666666667,0.3234583333333333,0.271314907773386,0.3415833333333333,0.79,0.01,11.28,0.0
2021-02-25,5163,0.25725,0.317125,0.2703395833333333,0.336375,0.79,0.0,9.39,0.0
2021-02-26,5164,0.25275,0.3137916666666666,0.2734652597402597,0.3323333333333333,0.78,0.04,9.08,0.0
2021-02-27,5165,0.2498333333333333,0.3117083333333333,0.2742689006432612,0.329875,0.78,0.02,8.04,0.0
2021-02-28,5166,0.2434583333333333,0.30775,0.2741887779973649,0.3269583333333333,0.78,0.1,7.44,0.0
2021-03-01,5167,0.2381666666666666,0.3039583333333333,0.2723889822134387,0.3247083333333333,0.77,0.0,9.75,0.0
2021-03-02,5168,0.2321666666666666,0.3000416666666666,0.2721994071146245,0.3219583333333333,0.77,0.03,9.83,0.0
2021-03-03,5169,0.2280416666666666,0.2975833333333333,0.274571920289855,0.3197916666666666,0.77,0.01,9.31,0.0
2021-03-04,5170,0.225375,0.29575,0.2789053689064558,0.3185,0.77,0.07,10.4,0.0
2021-03-05,5171,0.221625,0.2925416666666666,0.2815588109354414,0.3173333333333333,0.77,0.21,9.96,0.0
2021-03-06,5172,0.2176249999999999,0.2891249999999999,0.2781956686429512,0.3155416666666666,0.77,0.6,8.03,0.0
2021-03-07,5173,0.2180833333333333,0.288375,0.2761894433465085,0.3142916666666667,0.77,1.0,8.76,0.0
2021-03-08,5174,0.219,0.2889166666666666,0.2809587121212121,0.3132083333333333,0.77,0.57,8.15,0.0
2021-03-09,5175,0.2158333333333333,0.2867916666666666,0.2778338932806324,0.3117916666666666,0.76,0.2,5.43,0.0
2021-03-10,5176,0.2089166666666666,0.2834583333333333,0.2736802584670231,0.3096666666666667,0.76,0.04,5.89,0.0
2021-03-11,5177,0.202625,0.2805833333333333,0.27112279314888,0.3082499999999999,0.76,1.21,11.83,0.0
2021-03-12,5178,0.1949583333333333,0.2773333333333334,0.2701089262187088,0.3075416666666666,0.75,0.83,7.93,0.0
2021-03-13,5179,0.1869166666666666,0.2727916666666667,0.2701632081686429,0.3050833333333333,0.75,0.8,8.17,0.0
2021-03-14,5180,0.2462916666666667,0.30225,0.2686422101449275,0.3038333333333333,0.75,3.4,7.13,0.0
2021-03-15,5181,0.2640416666666667,0.3230833333333333,0.267867109833513,0.3060416666666666,0.75,1.13,7.75,0.0
2021-03-16,5182,0.257125,0.3182916666666667,0.2719904659240627,0.3097916666666666,0.75,0.45,8.23,0.0
2021-03-17,5183,0.2649583333333333,0.3205,0.2707988636363636,0.3115,0.74,1.03,7.71,0.0
2021-03-18,5184,0.2556666666666666,0.3180416666666666,0.2710629611330697,0.313,0.74,0.39,4.48,0.0
2021-03-19,5185,0.2607083333333334,0.3185,0.2690283596837944,0.313,0.74,3.79,3.52,0.0
2021-03-20,5186,0.26625,0.3254583333333333,0.2685206357048748,0.3142916666666667,0.74,0.05,2.93,0.0
2021-03-21,5187,0.256,0.3189166666666667,0.2656760210803689,0.315625,0.74,0.01,4.61,0.0
2021-03-22,5188,0.2464166666666666,0.3131666666666666,0.2662856225296442,0.3153333333333333,0.73,0.01,6.03,0.0
2021-03-23,5189,0.2375416666666666,0.3081666666666666,0.2638848649538867,0.313875,0.73,0.01,7.26,0.0
2021-03-24,5190,0.2284583333333333,0.3025,0.2641763998682476,0.3121666666666666,0.73,0.02,10.4,0.0
2021-03-25,5191,0.2205833333333333,0.2970416666666666,0.2731024382844462,0.3112083333333333,0.73,0.04,8.49,0.0
2021-03-26,5192,0.2122916666666666,0.2915,0.2722248258987389,0.3095833333333333,0.72,0.94,10.46,0.0
2021-03-27,5193,0.2085833333333333,0.2875416666666666,0.2706416753345815,0.3079166666666666,0.72,0.15,9.05,0.0
2021-03-28,5194,0.2054583333333333,0.2835416666666666,0.2687584321475625,0.3055416666666666,0.72,0.01,10.23,0.0
2021-03-29,5195,0.1949999999999999,0.2774583333333333,0.2672189259192717,0.3034166666666666,0.71,0.0,11.62,0.0
2021-03-30,5196,0.1842916666666666,0.2704166666666667,0.2689453557312253,0.300875,0.7,0.0,12.43,0.0
2021-03-31,5197,0.1727916666666666,0.2624166666666667,0.2671464307102646,0.2981666666666666,0.7,0.01,12.25,0.0
2021-04-01,5198,0.1628333333333333,0.2541666666666666,0.2684085144927536,0.2951249999999999,0.7,0.0,12.55,0.0
2021-04-02,5199,0.154375,0.2454583333333333,0.2684375988142292,0.2921249999999999,0.69,0.0,13.65,0.0
2021-04-03,5200,0.1481249999999999,0.238375,0.2680709156785243,0.2890416666666666,0.68,0.01,11.92,0.0
2021-04-04,5201,0.1407916666666666,0.2306666666666667,0.2729366930171278,0.2855416666666666,0.68,0.0,8.33,0.0
2021-04-05,5202,0.1356666666666666,0.224375,0.2743244071146244,0.2822916666666666,0.67,0.01,10.01,0.0
2021-04-06,5203,0.130375,0.2190833333333333,0.2723184617918313,0.2790833333333333,0.67,0.1,7.01,0.0
2021-04-07,5204,0.1269166666666666,0.2141666666666666,0.271728409090909,0.2745833333333333,0.66,0.0,4.13,0.0
2021-04-08,5205,0.1247083333333333,0.2108333333333333,0.273888115942029,0.2704166666666667,0.66,0.0,8.41,0.0
2021-04-09,5206,0.123125,0.2087083333333333,0.2700826086956521,0.2679583333333333,0.66,0.93,10.37,0.0
2021-04-10,5207,0.1225416666666666,0.208,0.2666865777338603,0.2661666666666666,0.65,0.38,10.96,0.0
2021-04-11,5208,0.1254166666666666,0.208,0.2684683135704875,0.2653333333333333,0.66,5.39,9.3,0.0
2021-04-12,5209,0.1455833333333333,0.2077916666666666,0.2709581733483907,0.2642916666666666,0.66,0.18,6.3,0.0
2021-04-13,5210,0.1492916666666666,0.2085416666666666,0.2717844008264463,0.2628333333333333,0.65,0.0,7.45,0.0
2021-04-14,5211,0.1475833333333333,0.209875,0.2694685,0.261875,0.65,0.02,8.88,0.0
2021-04-15,5212,0.1435,0.2099583333333333,0.26664125,0.2600833333333333,0.64,0.09,8.42,0.0
2021-04-16,5213,0.1372083333333333,0.208875,0.2677181748838499,0.257625,0.63,0.03,6.55,0.0
2021-04-17,5214,0.13175,0.2072083333333333,0.263875,0.2547083333333333,0.63,0.0,5.96,0.0
2021-04-18,5215,0.1273333333333333,0.2063749999999999,0.2619591633728589,0.2510416666666666,0.62,0.01,7.79,0.0
2021-04-19,5216,0.1244583333333333,0.2058333333333333,0.2628433690451425,0.2479166666666666,0.62,0.0,11.31,0.0
2021-04-20,5217,0.1219166666666666,0.2046249999999999,0.2651671277997364,0.245125,0.62,0.37,11.36,0.0
2021-04-21,5218,0.1208333333333333,0.2036666666666666,0.2657025077853635,0.2419166666666666,0.62,0.26,11.48,0.0
2021-04-22,5219,0.1187916666666666,0.201625,0.2622036890645586,0.237,0.61,0.0,11.76,0.0
2021-04-23,5220,0.1170833333333333,0.199375,0.2611603919631093,0.2312083333333333,0.6,0.0,13.49,0.0
2021-04-24,5221,0.1147916666666666,0.1965833333333333,0.2662000329380763,0.2244166666666666,0.59,0.02,13.91,0.0
2021-04-25,5222,0.1126666666666666,0.1949999999999999,0.2666770652173913,0.2185416666666666,0.59,0.28,13.66,0.0
